_id,username,word,emoji,hastag,len_word,len_emoji,len_hastag,len_emotion
5ed04ade682cbc70de4c5313,Terai15679,"wish, know, ever, seem, sleep, night, need, good, night, sleep, soon",0,0,11,0,0,1
5ed04adf682cbc70de4c5315,MasterKGE,"bottom, look, sexy, jean, soo, gorgeous","heart-eyes, with, heart, face, sparkling, smiling, arrow",0,6,7,0,2
5ed04adf682cbc70de4c5316,MasterKGE,"bottom, look, big, jean","tears, joy, with, of, face",0,4,5,0,1
5ed04adf682cbc70de4c5318,MasterKGE,"pool, day",sun,0,2,1,0,0
5ed04adf682cbc70de4c5319,MasterKGE,"love, blue, hair, bang","blue, heart",0,4,2,0,3
5ed04adf682cbc70de4c531a,MasterKGE,thankless,0,0,1,0,0,0
5ed04adf682cbc70de4c531c,MasterKGE,"sexy, tie, ball, gag, naked",0,0,5,0,0,1
5ed04adf682cbc70de4c531e,MasterKGE,"sexy, tie, ball, gag, tit",0,0,5,0,0,1
5ed04ae1682cbc70de4c5320,HaziqBotakBonch,"tak, sema, orang, bole, term, kit, kat, lunia",0,0,8,0,0,0
5ed04ae1682cbc70de4c5322,HaziqBotakBonch,"funny, kill, somebody, get, fired, guess, law, work, white, men, uniform",0,0,11,0,0,4
5ed04ae1682cbc70de4c5323,HaziqBotakBonch,"hopefully, thing, remain, slowly, get, back, normal","person, medium-light, bowing, tone, skin, sign, hands, female, medium, raising",0,7,10,0,0
5ed04ae1682cbc70de4c5324,HaziqBotakBonch,"grow, old, leave, much, good, right, everyone, true, friend, befriend, could, best, enemy, never, know, good, keep, circle, friend, small",0,0,20,0,0,9
5ed04ae1682cbc70de4c5325,HaziqBotakBonch,"finally, good, news",0,0,3,0,0,2
5ed04ae1682cbc70de4c5326,HaziqBotakBonch,"time, get, back, work",0,0,4,0,0,1
5ed04ae1682cbc70de4c5327,HaziqBotakBonch,"official, premier, league, resume, june","police, car, light",0,5,3,0,1
5ed04ae1682cbc70de4c5328,HaziqBotakBonch,"night, end, strike, one, remember","oncoming, fist","['#MUFC', '#GoalOfTheDay']",5,2,2,1
5ed04ae1682cbc70de4c5329,HaziqBotakBonch,"man, literally, paint, painted, painting, within, paint, king",crown,0,8,1,0,0
